Name,Owner,Stars,Forks,Last Updated,License,URL
BlurView,Dimezis,3616,347,2025-01-04T14:58:36Z,Apache License 2.0,https://github.com/Dimezis/BlurView
tablesaw,jtablesaw,3606,648,2025-02-18T16:25:21Z,Apache License 2.0,https://github.com/jtablesaw/tablesaw
spotbugs,spotbugs,3600,611,2025-03-12T02:06:05Z,GNU Lesser General Public License v2.1,https://github.com/spotbugs/spotbugs
helidon,helidon-io,3597,566,2025-03-11T17:27:27Z,Apache License 2.0,https://github.com/helidon-io/helidon
Alink,alibaba,3594,802,2024-06-07T14:56:29Z,Apache License 2.0,https://github.com/alibaba/Alink
fernflower,fesh0r,3591,676,2025-03-04T05:44:05Z,Apache License 2.0,https://github.com/fesh0r/fernflower
grpc-spring,grpc-ecosystem,3587,846,2025-03-04T23:44:00Z,Apache License 2.0,https://github.com/grpc-ecosystem/grpc-spring
NewbieGuide,huburt-Hu,3586,522,2024-02-18T03:21:03Z,Apache License 2.0,https://github.com/huburt-Hu/NewbieGuide
android-stackblur,kikoso,3583,646,2023-05-28T15:32:32Z,Apache License 2.0,https://github.com/kikoso/android-stackblur
data-transfer-project,dtinit,3576,483,2025-03-11T14:49:00Z,Apache License 2.0,https://github.com/dtinit/data-transfer-project
spock,spockframework,3575,471,2025-03-07T13:45:07Z,Apache License 2.0,https://github.com/spockframework/spock
cyberduck,iterate-ch,3574,300,2025-03-12T15:54:34Z,GNU General Public License v3.0,https://github.com/iterate-ch/cyberduck
android-maps-utils,googlemaps,3569,1536,2025-03-11T17:48:42Z,Apache License 2.0,https://github.com/googlemaps/android-maps-utils
FlexibleAdapter,davideas,3566,554,2023-04-17T16:34:47Z,Apache License 2.0,https://github.com/davideas/FlexibleAdapter
ThreeTenABP,JakeWharton,3561,134,2025-03-11T03:10:52Z,Apache License 2.0,https://github.com/JakeWharton/ThreeTenABP
ShadowLayout,lihangleo2,3561,406,2025-01-06T17:25:04Z,MIT License,https://github.com/lihangleo2/ShadowLayout
jackson-databind,FasterXML,3557,1404,2025-03-12T04:17:51Z,Apache License 2.0,https://github.com/FasterXML/jackson-databind
vertx-examples,vert-x3,3554,2084,2025-02-13T13:21:37Z,Apache License 2.0,https://github.com/vert-x3/vertx-examples
hackpad,dropbox,3551,528,2023-05-22T20:06:37Z,Other,https://github.com/dropbox/hackpad
Android,hmkcode,3545,3411,2023-12-24T16:53:32Z,N/A,https://github.com/hmkcode/Android
retrolambda,luontola,3538,225,2023-09-26T15:12:04Z,Apache License 2.0,https://github.com/luontola/retrolambda
learning-note,rbmonster,3529,658,2025-01-16T12:51:38Z,N/A,https://github.com/rbmonster/learning-note
initializr,spring-io,3520,1752,2025-02-24T08:35:06Z,Apache License 2.0,https://github.com/spring-io/initializr
ftgo-application,microservices-patterns,3520,1358,2024-08-09T02:44:35Z,Other,https://github.com/microservices-patterns/ftgo-application
brigadier,Mojang,3511,403,2024-08-15T19:29:48Z,MIT License,https://github.com/Mojang/brigadier
camunda,camunda,3508,642,2025-03-12T19:26:33Z,N/A,https://github.com/camunda/camunda
mcaselector,Querz,3507,183,2025-03-12T18:27:05Z,MIT License,https://github.com/Querz/mcaselector
yacy_search_server,yacy,3505,443,2025-01-03T12:00:16Z,Other,https://github.com/yacy/yacy_search_server
libstreaming,fyhertz,3501,1079,2023-01-26T08:55:11Z,Apache License 2.0,https://github.com/fyhertz/libstreaming
AndroRAT,karma9874,3496,1086,2024-07-17T17:22:43Z,MIT License,https://github.com/karma9874/AndroRAT
akhq,tchiotludo,3492,680,2025-03-11T11:25:20Z,Apache License 2.0,https://github.com/tchiotludo/akhq
spring-cloud-kubernetes,spring-cloud,3488,1041,2025-03-10T20:10:32Z,Apache License 2.0,https://github.com/spring-cloud/spring-cloud-kubernetes
android-hidden-api,anggrayudi,3483,644,2025-01-17T11:02:07Z,Apache License 2.0,https://github.com/anggrayudi/android-hidden-api
RxAndroidBle,dariuszseweryn,3481,588,2024-10-05T15:38:09Z,Apache License 2.0,https://github.com/dariuszseweryn/RxAndroidBle
JavaEETest,lenve,3480,2810,2023-05-14T10:12:03Z,N/A,https://github.com/lenve/JavaEETest
kubernetes-client,fabric8io,3477,1477,2025-03-12T15:21:18Z,Apache License 2.0,https://github.com/fabric8io/kubernetes-client
jshERP,jishenghua,3476,1239,2025-03-09T06:55:41Z,GNU General Public License v3.0,https://github.com/jishenghua/jshERP
BottomNavigationViewEx,ittianyu,3476,558,2024-04-21T20:10:20Z,MIT License,https://github.com/ittianyu/BottomNavigationViewEx
FairEmail,M66B,3475,652,2025-03-12T17:46:26Z,GNU General Public License v3.0,https://github.com/M66B/FairEmail
PreviewSeekBar,rubensousa,3468,427,2024-01-10T22:04:52Z,Apache License 2.0,https://github.com/rubensousa/PreviewSeekBar
immutables,immutables,3466,281,2025-01-17T19:16:33Z,Apache License 2.0,https://github.com/immutables/immutables
marshalsec,mbechler,3460,683,2025-01-09T19:07:14Z,MIT License,https://github.com/mbechler/marshalsec
SurveyKing,javahuang,3455,514,2024-08-06T14:27:27Z,MIT License,https://github.com/javahuang/SurveyKing
QNotified,ferredoxin,3442,331,2023-02-13T07:17:41Z,Other,https://github.com/ferredoxin/QNotified
logging-log4j2,apache,3440,1647,2025-03-11T11:29:59Z,Apache License 2.0,https://github.com/apache/logging-log4j2
Android-Week-View,alamkanak,3434,1226,2024-05-30T16:25:55Z,Apache License 2.0,https://github.com/alamkanak/Android-Week-View
AlgoDS,sherxon,3432,609,2023-10-27T13:05:54Z,MIT License,https://github.com/sherxon/AlgoDS
Iris,IrisShaders,3431,654,2025-03-03T00:25:37Z,GNU Lesser General Public License v3.0,https://github.com/IrisShaders/Iris
HaE,gh0stkey,3430,254,2025-03-12T10:30:09Z,Apache License 2.0,https://github.com/gh0stkey/HaE
MyPerf4J,LinShunKang,3430,546,2024-09-08T14:04:17Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/LinShunKang/MyPerf4J
android,cSploit,3420,1116,2024-04-27T22:17:26Z,GNU General Public License v3.0,https://github.com/cSploit/android
Chronicle-Queue,OpenHFT,3413,540,2025-03-06T10:25:54Z,Apache License 2.0,https://github.com/OpenHFT/Chronicle-Queue
maestro,Netflix,3411,210,2025-02-25T02:00:02Z,Apache License 2.0,https://github.com/Netflix/maestro
LQRWeChat,GitLqr,3410,1069,2023-04-10T11:18:15Z,MIT License,https://github.com/GitLqr/LQRWeChat
chatgpt-java,Grt1228,3401,819,2024-08-08T03:04:22Z,Apache License 2.0,https://github.com/Grt1228/chatgpt-java
AxonFramework,AxonFramework,3396,798,2025-03-12T16:05:12Z,Apache License 2.0,https://github.com/AxonFramework/AxonFramework
volley,google,3387,754,2025-02-25T16:36:30Z,Apache License 2.0,https://github.com/google/volley
signal-cli,AsamK,3383,316,2025-03-07T17:08:29Z,GNU General Public License v3.0,https://github.com/AsamK/signal-cli
springdoc-openapi,springdoc,3382,514,2025-03-04T12:43:32Z,Apache License 2.0,https://github.com/springdoc/springdoc-openapi
red5-server,Red5,3382,999,2025-03-10T13:26:50Z,Apache License 2.0,https://github.com/Red5/red5-server
http-request,kevinsawicki,3374,845,2023-10-25T22:21:44Z,MIT License,https://github.com/kevinsawicki/http-request
AutoDispose,uber,3371,227,2024-07-25T02:47:03Z,Apache License 2.0,https://github.com/uber/AutoDispose
openj9,eclipse-openj9,3366,741,2025-03-12T18:26:26Z,Other,https://github.com/eclipse-openj9/openj9
blossom,blossom-editor,3362,286,2025-02-28T14:28:57Z,MIT License,https://github.com/blossom-editor/blossom
incubator-kie-optaplanner,apache,3362,956,2025-02-28T08:25:02Z,Apache License 2.0,https://github.com/apache/incubator-kie-optaplanner
my-site,WinterChenS,3350,1055,2024-11-12T05:30:08Z,Apache License 2.0,https://github.com/WinterChenS/my-site
Java,HelloWorld521,3348,1479,2024-08-08T12:55:41Z,N/A,https://github.com/HelloWorld521/Java
sndcpy,rom1v,3348,308,2023-12-06T19:00:29Z,MIT License,https://github.com/rom1v/sndcpy
linkis,apache,3343,1168,2025-03-11T08:44:11Z,Apache License 2.0,https://github.com/apache/linkis
dinky,DataLinkDC,3343,1214,2025-03-11T15:28:49Z,Apache License 2.0,https://github.com/DataLinkDC/dinky
ArchUnit,TNG,3339,305,2025-03-06T16:31:03Z,Apache License 2.0,https://github.com/TNG/ArchUnit
jvm-tools,aragozin,3328,522,2024-01-26T12:20:14Z,Apache License 2.0,https://github.com/aragozin/jvm-tools
Toaster,getActivity,3322,411,2025-02-08T10:41:07Z,Apache License 2.0,https://github.com/getActivity/Toaster
ScalingLayout,iammert,3321,317,2023-05-28T15:10:34Z,N/A,https://github.com/iammert/ScalingLayout
concurrency-limits,Netflix,3306,312,2024-11-20T21:22:42Z,Apache License 2.0,https://github.com/Netflix/concurrency-limits
PRDownloader,amitshekhariitbhu,3302,538,2025-03-05T15:06:55Z,Apache License 2.0,https://github.com/amitshekhariitbhu/PRDownloader
uncle-novel,uncle-novel,3302,507,2024-01-18T13:26:18Z,MIT License,https://github.com/uncle-novel/uncle-novel
igniter,trojan-gfw,3302,733,2023-11-27T02:43:57Z,GNU General Public License v3.0,https://github.com/trojan-gfw/igniter
leetcode,gouthampradhan,3294,823,2024-12-19T12:17:15Z,N/A,https://github.com/gouthampradhan/leetcode
jvm-serializers,eishay,3294,562,2023-10-07T18:49:17Z,N/A,https://github.com/eishay/jvm-serializers
javacore,dunwu,3291,549,2024-09-12T22:49:58Z,Creative Commons Attribution Share Alike 4.0 International,https://github.com/dunwu/javacore
react-native-notifications,wix,3276,767,2024-07-28T13:54:21Z,MIT License,https://github.com/wix/react-native-notifications
LeafPic,UnevenSoftware,3267,1348,2024-02-14T23:27:23Z,GNU General Public License v3.0,https://github.com/UnevenSoftware/LeafPic
RealtimeBlurView,mmin18,3264,355,2023-12-05T04:55:08Z,Other,https://github.com/mmin18/RealtimeBlurView
hope-boot,java-aodeng,3262,680,2024-08-26T16:16:06Z,GNU General Public License v3.0,https://github.com/java-aodeng/hope-boot
Create,Creators-of-Create,3261,981,2025-03-12T10:51:40Z,MIT License,https://github.com/Creators-of-Create/Create
HyperCeiler,ReChronoRain,3254,204,2025-03-12T13:10:20Z,GNU Affero General Public License v3.0,https://github.com/ReChronoRain/HyperCeiler
Cockroach,android-notes,3253,453,2023-05-28T16:36:02Z,MIT License,https://github.com/android-notes/Cockroach
jfinal,jfinal,3247,1317,2025-01-19T05:49:26Z,Apache License 2.0,https://github.com/jfinal/jfinal
ReLinker,KeepSafe,3247,371,2024-05-02T10:05:29Z,Apache License 2.0,https://github.com/KeepSafe/ReLinker
librec,guoguibing,3245,1030,2023-07-13T17:03:11Z,Other,https://github.com/guoguibing/librec
liteflow,dromara,3235,445,2025-02-24T16:37:30Z,Apache License 2.0,https://github.com/dromara/liteflow
fury,apache,3230,265,2025-03-07T08:52:15Z,Apache License 2.0,https://github.com/apache/fury
spring-cloud-tencent,Tencent,3230,503,2025-03-07T05:11:29Z,Other,https://github.com/Tencent/spring-cloud-tencent
house,wenbochang888,3228,404,2024-11-28T15:56:27Z,Apache License 2.0,https://github.com/wenbochang888/house
Bastillion,bastillion-io,3223,388,2024-05-20T02:59:37Z,Other,https://github.com/bastillion-io/Bastillion
xLog,elvishew,3213,428,2024-07-28T16:47:45Z,Apache License 2.0,https://github.com/elvishew/xLog
cobar,alibaba,3211,1217,2023-08-07T02:08:43Z,Apache License 2.0,https://github.com/alibaba/cobar
WorldEdit,EngineHub,3211,891,2025-03-09T19:33:39Z,Other,https://github.com/EngineHub/WorldEdit
YCAppTool,yangchong211,3208,755,2024-04-17T01:44:47Z,N/A,https://github.com/yangchong211/YCAppTool
AndroidViewHover,daimajia,3206,719,2023-05-28T15:13:11Z,N/A,https://github.com/daimajia/AndroidViewHover
simple-binary-encoding,aeron-io,3203,530,2025-03-06T15:16:44Z,Apache License 2.0,https://github.com/aeron-io/simple-binary-encoding
Springboot-Notebook,chengxy-nds,3195,1112,2024-10-12T08:11:02Z,N/A,https://github.com/chengxy-nds/Springboot-Notebook
Java8InAction,java8,3193,2262,2023-12-06T11:43:33Z,MIT License,https://github.com/java8/Java8InAction
Head-First-Design-Patterns,bethrobson,3187,1922,2023-12-05T09:09:01Z,N/A,https://github.com/bethrobson/Head-First-Design-Patterns
ByteX,bytedance,3183,467,2024-01-20T15:06:58Z,Apache License 2.0,https://github.com/bytedance/ByteX
StickerCamera,Skykai521,3179,857,2023-05-28T16:35:13Z,N/A,https://github.com/Skykai521/StickerCamera
react-native-ble-plx,dotintent,3170,514,2025-02-27T11:06:23Z,Apache License 2.0,https://github.com/dotintent/react-native-ble-plx
ShapeOfView,florent37,3163,399,2025-03-07T21:04:51Z,Apache License 2.0,https://github.com/florent37/ShapeOfView
PrettyZoo,vran-dev,3161,371,2024-01-09T14:17:44Z,Apache License 2.0,https://github.com/vran-dev/PrettyZoo
ZXingLite,jenly1314,3160,492,2025-01-24T09:51:32Z,Apache License 2.0,https://github.com/jenly1314/ZXingLite
TableView,evrencoskun,3156,459,2023-03-17T07:28:39Z,MIT License,https://github.com/evrencoskun/TableView
supersonic,tencentmusic,3152,595,2025-03-12T14:19:51Z,Other,https://github.com/tencentmusic/supersonic
syncthing-android,Catfriend1,3142,99,2025-03-02T18:35:30Z,Mozilla Public License 2.0,https://github.com/Catfriend1/syncthing-android
jitwatch,AdoptOpenJDK,3141,444,2024-10-13T17:31:22Z,Other,https://github.com/AdoptOpenJDK/jitwatch
BilibiliDown,nICEnnnnnnnLee,3140,304,2025-02-21T06:46:53Z,Apache License 2.0,https://github.com/nICEnnnnnnnLee/BilibiliDown
AndroidCamera,aserbao,3139,658,2024-08-13T09:07:29Z,N/A,https://github.com/aserbao/AndroidCamera
DataSphereStudio,WeBankFinTech,3136,1015,2025-03-03T03:04:18Z,Apache License 2.0,https://github.com/WeBankFinTech/DataSphereStudio
RxEasyHttp,zhou-you,3131,615,2023-09-12T07:14:40Z,Apache License 2.0,https://github.com/zhou-you/RxEasyHttp
curator,apache,3130,1246,2025-03-07T14:48:26Z,Apache License 2.0,https://github.com/apache/curator
native-navigation,airbnb,3124,177,2023-03-04T02:23:14Z,MIT License,https://github.com/airbnb/native-navigation
portfolio,portfolio-performance,3116,640,2025-03-09T20:04:53Z,Eclipse Public License 1.0,https://github.com/portfolio-performance/portfolio
OnJava8-Examples,BruceEckel,3114,1155,2023-07-19T07:12:34Z,Other,https://github.com/BruceEckel/OnJava8-Examples
jmx_exporter,prometheus,3112,1200,2025-03-11T12:51:40Z,Apache License 2.0,https://github.com/prometheus/jmx_exporter
VasDolly,Tencent,3107,390,2023-04-07T11:07:15Z,Other,https://github.com/Tencent/VasDolly
lombok-intellij-plugin,mplushnikov,3106,632,2024-11-02T21:13:18Z,Apache License 2.0,https://github.com/mplushnikov/lombok-intellij-plugin
EFAK,smartloli,3106,777,2024-08-08T02:57:18Z,Apache License 2.0,https://github.com/smartloli/EFAK
google-services,googlesamples,3104,2537,2024-04-30T05:41:31Z,Apache License 2.0,https://github.com/googlesamples/google-services
spring-data-jpa,spring-projects,3090,1447,2025-03-11T09:57:29Z,Apache License 2.0,https://github.com/spring-projects/spring-data-jpa
KISS,Neamar,3087,593,2025-03-11T16:14:05Z,GNU General Public License v3.0,https://github.com/Neamar/KISS
logback,qos-ch,3086,1301,2025-03-07T22:14:34Z,Other,https://github.com/qos-ch/logback
dexcount-gradle-plugin,KeepSafe,3082,253,2024-11-04T18:45:14Z,Apache License 2.0,https://github.com/KeepSafe/dexcount-gradle-plugin
wildfly,wildfly,3081,2248,2025-03-11T18:21:29Z,Apache License 2.0,https://github.com/wildfly/wildfly
WebCollector,CrawlScript,3075,1450,2025-01-11T11:37:27Z,GNU General Public License v3.0,https://github.com/CrawlScript/WebCollector
IntelliJ-Key-Promoter-X,halirutan,3065,75,2024-11-18T20:23:26Z,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/halirutan/IntelliJ-Key-Promoter-X
Wukong_HRM,WuKongOpenSource,3062,390,2023-11-06T02:06:55Z,Other,https://github.com/WuKongOpenSource/Wukong_HRM
Sui,RikkaApps,3047,205,2024-08-12T04:30:55Z,GNU General Public License v3.0,https://github.com/RikkaApps/Sui
proguard,Guardsquare,3047,431,2025-02-20T11:36:09Z,GNU General Public License v2.0,https://github.com/Guardsquare/proguard
Telegram-FOSS,Telegram-FOSS-Team,3045,386,2024-08-25T10:50:37Z,GNU General Public License v2.0,https://github.com/Telegram-FOSS-Team/Telegram-FOSS
sofa-jarslink,sofastack,3044,701,2024-05-20T06:10:48Z,Apache License 2.0,https://github.com/sofastack/sofa-jarslink
docker-java,docker-java,3036,1061,2025-03-07T04:16:58Z,Apache License 2.0,https://github.com/docker-java/docker-java
EasyPhotos,HuanTanSheng,3027,508,2024-01-16T08:15:35Z,N/A,https://github.com/HuanTanSheng/EasyPhotos
avro,apache,3025,1665,2025-03-12T07:02:22Z,Apache License 2.0,https://github.com/apache/avro
Android-Animation-Set,OCNYang,3019,506,2023-02-21T03:10:49Z,Apache License 2.0,https://github.com/OCNYang/Android-Animation-Set
LikeButton,jd-alexander,3017,391,2024-01-26T16:26:58Z,N/A,https://github.com/jd-alexander/LikeButton
tools-ocr,AnyListen,3011,481,2024-05-16T17:27:43Z,GNU Lesser General Public License v3.0,https://github.com/AnyListen/tools-ocr
smart-admin,1024-lab,3007,850,2025-03-12T13:33:43Z,MIT License,https://github.com/1024-lab/smart-admin
vueblog,MarkerHub,3004,1119,2023-01-06T06:00:09Z,Apache License 2.0,https://github.com/MarkerHub/vueblog
analysis-pinyin,infinilabs,2995,553,2024-12-11T07:22:08Z,Apache License 2.0,https://github.com/infinilabs/analysis-pinyin
javamelody,javamelody,2994,739,2025-03-09T23:18:19Z,Apache License 2.0,https://github.com/javamelody/javamelody
nutch,apache,2985,1252,2025-01-09T11:50:38Z,Apache License 2.0,https://github.com/apache/nutch
commafeed,Athou,2984,379,2025-03-12T16:05:39Z,Apache License 2.0,https://github.com/Athou/commafeed
maven-mvnd,apache,2981,216,2025-03-10T16:53:31Z,Apache License 2.0,https://github.com/apache/maven-mvnd
paho.mqtt.android,eclipse-paho,2974,907,2024-08-10T07:56:41Z,Other,https://github.com/eclipse-paho/paho.mqtt.android
Jailer,Wisser,2971,130,2025-03-12T13:15:59Z,Apache License 2.0,https://github.com/Wisser/Jailer
12306,nageoffer,2964,277,2025-02-18T03:15:56Z,Apache License 2.0,https://github.com/nageoffer/12306
visualvm,oracle,2963,312,2025-03-08T10:03:27Z,Other,https://github.com/oracle/visualvm
android-mvvm-architecture,janishar,2960,933,2024-04-16T15:26:34Z,Apache License 2.0,https://github.com/janishar/android-mvvm-architecture
agrona,aeron-io,2960,410,2025-03-06T15:15:26Z,Apache License 2.0,https://github.com/aeron-io/agrona
osmdroid,osmdroid,2956,1005,2024-11-20T06:40:38Z,Apache License 2.0,https://github.com/osmdroid/osmdroid
jasypt-spring-boot,ulisesbocchio,2953,532,2024-02-08T08:53:15Z,MIT License,https://github.com/ulisesbocchio/jasypt-spring-boot
AppAuth-Android,openid,2953,917,2025-03-10T20:57:13Z,Apache License 2.0,https://github.com/openid/AppAuth-Android
soot,soot-oss,2947,717,2025-03-05T10:17:35Z,GNU Lesser General Public License v2.1,https://github.com/soot-oss/soot
PlayEdu,PlayEdu,2947,493,2024-10-15T07:47:04Z,Apache License 2.0,https://github.com/PlayEdu/PlayEdu
AnySoftKeyboard,AnySoftKeyboard,2946,839,2025-03-12T04:37:03Z,Apache License 2.0,https://github.com/AnySoftKeyboard/AnySoftKeyboard
Markwon,noties,2942,339,2024-04-17T06:35:00Z,Apache License 2.0,https://github.com/noties/Markwon
afwall,ukanth,2942,461,2024-11-12T16:34:26Z,GNU General Public License v3.0,https://github.com/ukanth/afwall
sqlite-jdbc,xerial,2937,628,2025-03-04T06:26:34Z,Apache License 2.0,https://github.com/xerial/sqlite-jdbc
spring-data-elasticsearch,spring-projects,2935,1342,2025-03-09T12:03:31Z,Apache License 2.0,https://github.com/spring-projects/spring-data-elasticsearch
AdapterDelegates,sockeqwe,2934,313,2024-04-18T09:55:42Z,Apache License 2.0,https://github.com/sockeqwe/AdapterDelegates
best-pay-sdk,Pay-Group,2931,906,2023-12-21T22:03:27Z,N/A,https://github.com/Pay-Group/best-pay-sdk
heritrix3,internetarchive,2924,763,2025-03-11T15:03:48Z,Other,https://github.com/internetarchive/heritrix3
dependency-track,DependencyTrack,2923,607,2025-03-12T08:38:49Z,Apache License 2.0,https://github.com/DependencyTrack/dependency-track
HeliBoard,Helium314,2921,127,2025-03-11T20:26:26Z,GNU General Public License v3.0,https://github.com/Helium314/HeliBoard
JZVideo,Jzvd,2920,531,2024-02-28T09:54:39Z,MIT License,https://github.com/Jzvd/JZVideo
android-vision,googlesamples,2919,1725,2023-07-01T07:16:56Z,Apache License 2.0,https://github.com/googlesamples/android-vision
Openfire,igniterealtime,2913,1371,2025-03-10T19:14:31Z,Apache License 2.0,https://github.com/igniterealtime/Openfire
Component,xiaojinzi123,2910,209,2024-08-28T01:20:07Z,Apache License 2.0,https://github.com/xiaojinzi123/Component
pay-java-parent,egzosn,2902,930,2024-12-29T01:38:45Z,Apache License 2.0,https://github.com/egzosn/pay-java-parent
freeplane,freeplane,2902,382,2025-03-09T20:28:15Z,GNU General Public License v2.0,https://github.com/freeplane/freeplane
island,oasisfeng,2897,208,2024-05-11T12:18:48Z,Apache License 2.0,https://github.com/oasisfeng/island
AarogyaSetu_Android,nic-delhi,2890,2009,2024-08-20T12:06:20Z,Other,https://github.com/nic-delhi/AarogyaSetu_Android
blueocean-plugin,jenkinsci,2888,530,2025-03-10T03:06:31Z,MIT License,https://github.com/jenkinsci/blueocean-plugin
SikuliX1,RaiMan,2887,369,2024-12-11T18:37:53Z,MIT License,https://github.com/RaiMan/SikuliX1
lucene,apache,2879,1091,2025-03-12T11:09:25Z,Apache License 2.0,https://github.com/apache/lucene
limbo,limboemu,2870,476,2024-08-18T14:56:31Z,GNU General Public License v2.0,https://github.com/limboemu/limbo
android-beacon-library,AltBeacon,2860,838,2025-03-10T17:45:42Z,Apache License 2.0,https://github.com/AltBeacon/android-beacon-library
spring,mybatis,2856,2608,2025-03-04T00:20:18Z,Apache License 2.0,https://github.com/mybatis/spring
awesome-android-complete-reference,amitshekhariitbhu,2856,665,2024-12-22T04:42:15Z,N/A,https://github.com/amitshekhariitbhu/awesome-android-complete-reference
thymeleaf,thymeleaf,2854,508,2024-12-16T23:03:40Z,Apache License 2.0,https://github.com/thymeleaf/thymeleaf
nice-spinner,arcadefire,2851,446,2024-07-28T20:08:59Z,Apache License 2.0,https://github.com/arcadefire/nice-spinner
CoCoin,Nightonke,2841,1079,2023-04-28T07:24:38Z,N/A,https://github.com/Nightonke/CoCoin
Chronicle-Map,OpenHFT,2829,472,2025-01-05T02:53:22Z,Apache License 2.0,https://github.com/OpenHFT/Chronicle-Map
PhotoPicker,donglua,2828,683,2023-12-19T09:31:14Z,Apache License 2.0,https://github.com/donglua/PhotoPicker
tika,apache,2825,804,2025-03-11T13:07:55Z,Apache License 2.0,https://github.com/apache/tika
jOOR,jOOQ,2816,374,2025-01-06T10:12:58Z,Apache License 2.0,https://github.com/jOOQ/jOOR
react-native-sound,zmxv,2814,758,2024-11-25T09:54:02Z,MIT License,https://github.com/zmxv/react-native-sound
qmq,qunarcorp,2813,704,2023-12-01T02:13:10Z,Apache License 2.0,https://github.com/qunarcorp/qmq
wycheproof,C2SP,2812,298,2024-08-14T14:39:24Z,Apache License 2.0,https://github.com/C2SP/wycheproof
classgraph,classgraph,2807,291,2024-11-12T06:34:02Z,MIT License,https://github.com/classgraph/classgraph
cruise-control,linkedin,2802,608,2025-03-11T16:42:22Z,"BSD 2-Clause ""Simplified"" License",https://github.com/linkedin/cruise-control
android-developer-roadmap,amitshekhariitbhu,2797,500,2024-08-17T15:45:24Z,Apache License 2.0,https://github.com/amitshekhariitbhu/android-developer-roadmap
easy_javadoc,starcwang,2797,140,2025-01-21T02:06:21Z,Apache License 2.0,https://github.com/starcwang/easy_javadoc
Twitter4J,Twitter4J,2791,1202,2024-08-17T18:04:54Z,Apache License 2.0,https://github.com/Twitter4J/Twitter4J
stickers,WhatsApp,2790,1709,2024-12-05T14:46:44Z,Other,https://github.com/WhatsApp/stickers
Algorithms,pedrovgs,2789,797,2024-06-06T12:07:28Z,Apache License 2.0,https://github.com/pedrovgs/Algorithms
Xpatch,WindySha,2787,408,2024-11-04T04:05:42Z,Apache License 2.0,https://github.com/WindySha/Xpatch
react-native-sqlite-storage,andpor,2784,523,2024-05-24T03:12:01Z,MIT License,https://github.com/andpor/react-native-sqlite-storage
flow,square,2783,238,2023-03-19T08:26:29Z,Apache License 2.0,https://github.com/square/flow
android-open-source-project-analysis,suceser,2782,517,2024-01-03T05:52:21Z,Apache License 2.0,https://github.com/suceser/android-open-source-project-analysis
android-database-sqlcipher,sqlcipher,2777,565,2023-08-31T20:35:48Z,Other,https://github.com/sqlcipher/android-database-sqlcipher
commons-lang,apache,2777,1623,2025-03-05T13:29:36Z,Apache License 2.0,https://github.com/apache/commons-lang
mp4parser,sannies,2777,573,2024-08-15T22:50:11Z,Apache License 2.0,https://github.com/sannies/mp4parser
spring-batch,spring-projects,2775,2387,2025-02-26T18:58:37Z,Apache License 2.0,https://github.com/spring-projects/spring-batch
pdfbox,apache,2771,885,2025-03-12T18:54:13Z,Apache License 2.0,https://github.com/apache/pdfbox
android-signaturepad,gcacace,2771,642,2024-03-29T07:30:18Z,Apache License 2.0,https://github.com/gcacace/android-signaturepad
ConsecutiveScroller,donkingliang,2768,354,2023-03-28T06:57:07Z,Apache License 2.0,https://github.com/donkingliang/ConsecutiveScroller
teavm,konsoletyper,2767,273,2025-03-12T19:25:23Z,Apache License 2.0,https://github.com/konsoletyper/teavm
GraphView,jjoe64,2766,811,2023-01-11T03:13:55Z,Other,https://github.com/jjoe64/GraphView
aws-cf-templates,widdix,2765,1380,2025-02-26T18:55:11Z,Apache License 2.0,https://github.com/widdix/aws-cf-templates
netbeans,apache,2761,878,2025-03-12T15:59:17Z,Apache License 2.0,https://github.com/apache/netbeans
DWSurvey,wkeyuan,2755,778,2025-02-15T06:36:23Z,GNU Affero General Public License v3.0,https://github.com/wkeyuan/DWSurvey
PassJava-Platform,Jackson0714,2747,530,2023-12-17T03:40:45Z,GNU General Public License v3.0,https://github.com/Jackson0714/PassJava-Platform
parquet-java,apache,2745,1453,2025-03-11T13:59:37Z,Apache License 2.0,https://github.com/apache/parquet-java
community,codedrinker,2742,782,2023-07-07T21:44:58Z,MIT License,https://github.com/codedrinker/community
Android-BLE,aicareles,2742,450,2024-11-24T06:37:16Z,Apache License 2.0,https://github.com/aicareles/Android-BLE
truth,google,2740,261,2025-03-12T13:51:41Z,Apache License 2.0,https://github.com/google/truth
springboot-socks,yizhiwazi,2737,1396,2024-08-26T16:07:18Z,N/A,https://github.com/yizhiwazi/springboot-socks
SAI,Aefyr,2735,258,2024-06-03T21:59:10Z,GNU General Public License v3.0,https://github.com/Aefyr/SAI
Omni-Notes,federicoiosue,2733,1107,2024-10-07T06:14:14Z,GNU General Public License v3.0,https://github.com/federicoiosue/Omni-Notes
cucumber-jvm,cucumber,2733,2026,2025-03-07T19:10:41Z,MIT License,https://github.com/cucumber/cucumber-jvm
Awesome-WanAndroid,JsonChao,2733,604,2023-03-23T13:57:33Z,Apache License 2.0,https://github.com/JsonChao/Awesome-WanAndroid
spring-native,spring-attic,2731,353,2023-02-23T09:44:25Z,Apache License 2.0,https://github.com/spring-attic/spring-native
HackerRank_solutions,RodneyShag,2719,1455,2024-06-18T19:58:56Z,MIT License,https://github.com/RodneyShag/HackerRank_solutions
